2_1121.jpg,5.683039e-06,1.3386569e-05,0.0018809873,3.1607703e-07,3.5807084e-06,0.997759,3.2079745e-07,1.289366e-06,7.0296295e-07,4.181867e-06,0.00025414358,8.200389e-06,5.022559e-06,8.109568e-06,1.5217736e-06,1.3565256e-05,8.035845e-06,4.1895396e-06,1.8343667e-06,2.5933941e-05
0_389.jpg,1.0,3.455642e-17,8.910947e-19,2.9108747e-17,4.9306455e-16,2.3796337e-16,2.2843297e-15,1.0348997e-17,2.045112e-18,4.9085793e-22,2.0949595e-19,6.905849e-16,7.242141e-20,2.3956606e-19,8.926402e-17,1.23257025e-17,1.3756033e-17,4.0735415e-18,7.2939986e-17,2.8619537e-18
14_7033.jpg,1.8122513e-23,8.1154347e-25,7.976061e-26,1.896824e-18,7.9501314e-23,2.6936135e-21,1.4855119e-23,1.358448e-23,5.715522e-25,1.2641389e-28,1.121521e-21,7.4687006e-19,1.0541568e-24,1.3063584e-28,1.0,3.365879e-20,2.176483e-22,8.710176e-18,7.192819e-23,4.692498e-19
3_1841.jpg,1.2388165e-16,1.866101e-16,1.0286053e-19,1.0,2.6406316e-18,2.3130978e-17,1.0390311e-14,3.6139174e-18,2.4805034e-17,1.4380325e-18,3.9070453e-15,6.778558e-16,1.20207375e-14,2.1658148e-15,6.6310156e-15,3.0325534e-16,1.7570843e-15,3.2735246e-15,5.708358e-16,1.80363e-16
16_8276.jpg,4.1458923e-05,0.00016284107,2.4627188e-05,0.0001418261,0.0001264143,0.0059146364,1.3068279e-05,9.397749e-06,9.9883946e-05,0.00020949825,0.003124741,2.8847428e-05,0.0020793623,0.00048786207,0.00023493881,0.0006005398,0.986511,6.2900885e-06,0.00010084751,8.194795e-05
3_1715.jpg,9.217378e-12,9.672333e-13,1.3670559e-14,0.9999968,5.1849155e-13,7.429206e-12,1.5885714e-09,4.135794e-13,2.9449818e-13,6.2572738e-15,1.18598145e-08,3.0649538e-10,3.7406963e-11,5.0993953e-12,3.1533746e-06,3.4789536e-11,5.465088e-11,1.0904028e-10,1.3059969e-11,2.5194402e-11
6_3027.jpg,2.2874582e-09,3.8044234e-11,9.360599e-11,1.8031545e-09,1.3807874e-09,2.1845572e-09,0.9999999,1.1974194e-10,3.9705053e-10,1.2080251e-09,1.4185866e-07,1.2367439e-08,3.2995486e-09,7.825076e-10,7.0629285e-09,7.561098e-10,1.0886771e-10,1.4432881e-08,1.817276e-09,1.612969e-08
18_9129.jpg,0.00056144065,4.5622543e-05,8.058234e-06,0.000534151,0.0014756005,4.2901265e-05,2.7774953e-05,0.000117295436,4.763124e-05,7.612688e-06,2.3924742e-05,0.00036421051,2.5495508e-05,2.5469746e-05,0.00089533295,1.8663928e-05,7.823016e-05,0.00013708834,0.9955439,1.9741556e-05
10_5486.jpg,3.049457e-15,1.9807347e-15,1.1099138e-15,2.4186115e-12,1.0449377e-14,2.535871e-13,1.0956427e-11,4.9481335e-15,5.6758335e-15,2.3345983e-14,1.0,7.7963124e-13,1.6741668e-12,1.32039096e-14,1.548107e-11,8.635968e-14,5.1251097e-14,1.700154e-13,8.6095664e-15,3.9104234e-11
10_5355.jpg,1.7903989e-17,1.9593151e-17,2.54462e-18,7.265781e-14,1.793503e-16,2.4719759e-15,1.2664438e-13,1.5871073e-17,2.945075e-17,1.7574521e-16,1.0,1.4926787e-14,1.9735442e-14,1.4720967e-16,3.21547e-13,2.2513782e-15,2.7459106e-15,1.0495393e-15,8.5435356e-17,1.869984e-13
12_6102.jpg,2.1306374e-05,0.0017405549,4.399111e-05,7.431401e-05,8.753178e-06,0.00033722026,7.372213e-05,1.0410173e-05,6.2080576e-06,0.00029218683,0.008856126,0.00010742292,0.96853715,4.2780444e-05,0.00017737279,0.00025564927,0.00023644732,5.6313045e-05,9.468216e-06,0.019112527
12_6007.jpg,1.8023269e-06,1.36438985e-05,5.9859354e-07,6.615721e-06,2.9796405e-07,1.6634784e-06,2.5663596e-06,6.7415385e-07,7.5369165e-08,3.5432328e-07,0.000705246,8.180099e-06,0.99839324,5.8257194e-07,1.855883e-05,6.0749895e-05,8.9047137e-07,3.9948254e-06,5.4263415e-07,0.0007797262
10_5428.jpg,7.035596e-20,3.823305e-20,1.0940297e-20,7.1468955e-16,5.228294e-19,1.548362e-17,5.850578e-15,1.0068803e-19,9.285446e-20,2.8936561e-19,1.0,1.9406083e-16,1.4090476e-16,1.7551046e-19,6.350988e-14,3.2858552e-18,3.6636934e-18,1.8684508e-17,2.5536818e-19,7.364156e-14
6_3326.jpg,1.9839543e-09,1.4845803e-11,3.06674e-11,9.676918e-10,1.628716e-09,1.3430485e-09,0.9999999,2.4451252e-11,1.635898e-10,4.5193665e-10,6.488757e-08,7.0731336e-09,1.8479442e-09,6.8655237e-10,3.4822139e-09,5.5449695e-10,5.683124e-11,3.7651136e-09,1.1275548e-09,5.8340803e-09
3_1827.jpg,5.2145754e-17,4.830077e-17,3.3349496e-20,1.0,2.011586e-18,5.224987e-18,5.9464305e-15,8.4729025e-19,6.0210162e-18,1.286013e-19,1.155176e-15,6.705671e-16,2.5150164e-15,6.370855e-16,4.77605e-15,9.613417e-17,7.4389705e-16,1.3023069e-15,4.23115e-16,9.519956e-17
1_510.jpg,1.22617e-06,0.99993813,1.2123857e-07,5.9923195e-08,6.777869e-08,1.0467339e-07,6.890097e-08,3.382253e-06,5.507479e-08,8.082298e-09,5.1934135e-06,1.2699983e-06,9.3111805e-07,1.6403767e-07,1.5073685e-07,3.800592e-05,1.7997192e-07,8.089184e-07,6.0241115e-07,9.467859e-06
18_9421.jpg,0.004192437,0.013426358,0.0025874823,0.022330374,0.022113258,0.018102815,0.07816089,0.0010730192,0.00337212,0.003304445,0.268472,0.022916391,0.046940044,0.0055546938,0.254353,0.00420937,0.009499191,0.00670858,0.044223182,0.16846038
4_2202.jpg,0.00046638187,0.00013313697,9.6976226e-05,0.00042922172,0.1863255,0.0051100827,0.0014842278,0.000106349,0.000102676495,7.699331e-05,0.022896279,0.024736578,0.0006608012,6.10634e-05,0.5952199,0.00022663457,0.0004230979,0.0022096348,0.0012736032,0.15796088
2_1321.jpg,1.2948175e-07,3.3032805e-07,0.99969494,3.22239e-09,6.3950104e-08,0.00029933796,8.038228e-09,1.1610577e-07,5.948287e-07,2.5913891e-06,1.5484615e-07,4.345094e-08,3.793219e-07,2.7776198e-07,6.064981e-09,3.350184e-07,1.4541526e-07,2.886863e-07,4.5287432e-08,2.16134e-07
5_2502.jpg,1.7075305e-08,7.795058e-09,2.718697e-09,2.9867249e-09,3.0309785e-08,0.99999905,1.8994486e-09,1.3482891e-08,5.8401097e-09,1.0651472e-08,7.900231e-07,2.989228e-08,5.3591354e-09,2.5324628e-08,1.37374405e-08,3.8324075e-08,8.215715e-09,5.552535e-09,3.126393e-08,1.14704015e-08
12_6036.jpg,1.7029687e-12,5.3843294e-11,1.3667331e-12,1.665438e-11,1.2833981e-12,3.7434548e-12,4.4569296e-13,9.749342e-13,1.1001837e-13,9.580638e-12,1.2163937e-11,5.137388e-12,1.0,3.9615832e-12,7.3319155e-12,5.09816e-11,1.3374412e-11,6.8945674e-13,5.6705725e-12,1.8302564e-11
0_190.jpg,1.0,5.0976846e-18,1.2490788e-19,1.0147237e-18,6.401693e-17,1.522532e-17,2.4774501e-16,3.3069308e-18,2.8712582e-19,5.6828524e-23,1.2760191e-20,6.4327335e-17,4.4627557e-21,3.489136e-20,2.1088238e-18,7.5313285e-19,8.798299e-19,2.668457e-19,8.454148e-18,3.5799555e-19
16_8379.jpg,1.6968352e-09,5.5301066e-09,1.3423347e-10,7.871183e-08,2.8178958e-08,1.7355687e-08,2.1327447e-10,4.151971e-11,1.9530528e-09,1.7728325e-09,2.5218742e-07,1.884462e-09,6.856639e-08,4.2092367e-08,8.151613e-08,4.09037e-07,0.99999905,2.6876065e-10,1.870465e-08,6.048779e-09
